          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4461.858140931     3         C2         741627       705627      1      1
      4462.037438738     3         C2         692098       656098      0      -
      4462.038136166     3         C3        3547239      2847239      0      -
      4462.041697385     3         C2         780637       744637      1      1
      4462.142117064     3         C3        1244606       544606      0      -
      4462.143499230     3         C3        1298056       598056      0      -
      4462.144802396     3         C3        3558428      2858428      0      -
      4462.148386584     3         C3        1351116       651116      0      -
      4462.249568711     3         C2         228070       192070      0      -
      4462.249932430     3         C3        1533525       833525      0      -
      4462.251475665     3         C3        1367926       667926      0      -
      4462.272725997     3         C3        2072874      1372874      0      -
      4462.274806551     3         C3        3325609      2625609      0      -
      4462.278139040     3         C2         656808       620808      0      -
      4462.278998127     3         C3        3216890      2516890      0      -
      4462.282234647     3         C3        2783091      2083091      0      -
      4462.285032538     3         C3        2800111      2100111      0      -
      4462.368583621     3         C3        3780478      3080478      0      -
      4462.372376599     3         C3        2643762      1943762      0      -
      4462.375033071     3         C3        3279919      2579919      0      -
      4462.378327930     3         C3         791628        91628      0      -
      4462.498725786     3         C2         169149       133149      0      -
      4462.499032745     3         C3        2432062      1732062      0      -
      4462.501472507     3         C3        3797278      3097278      0      -
      4462.505284705     3         C2         922767       886767      1      1
      4462.506533501     3         C3        1596735       896735      0      -
      4462.508148136     3         C3        1049147       349147      0      -
      4462.588767129     3         C3        3476979      2776979      0      -
      4462.592258767     3         C3        2759982      2059982      0      -
      4462.595033409     3         C3        3315689      2615689      0      -
      4462.598370998     3         C3        1020847       320847      0      -
      4462.599720744     3         C3        1744274      1044274      0      -
      4462.601475948     3         C3        3327329      2627329      0      -
      4462.604817887     3         C3        3533029      2833029      0      -
      4462.608378376     3         C2         830067       794067      1      1
      4462.688717750     3         C2         126729        90729      0      -
      4462.688979309     3         C3        3284919      2584919      0      -
      4462.692277528     3         C3        2736271      2036271      0      -
      4462.695029859     3         C3        2152804      1452804      0      -
      4463.170584621     3         C2         562859       526859      0      -
      4463.210749373     3         C2         711088       675088      0      -
      4463.211468261     3         C2         236599       200599      0      -
      4463.290509079     3         C3         951027       251027      0      -
      4463.291465186     3         C3        2162653      1462653      0      -
      4463.293769658     3         C3        1024127       324127      0      -
      4463.294801165     3         C3        3567829      2867829      0      -
      4463.298383364     3         C3        3296449      2596449      0      -
      4463.301693783     3         C3        3319499      2619499      0      -
      4463.305031522     3         C3        1555545       855545      0      -
      4463.467159665     3         C3         966617       266617      0      -
      4463.468131642     3         C3        1181336       481336      0      -
      4463.548599645     3         C3        1422065       722065      0      -
      4463.668862101     3         C3        2683941      1983941      0      -
      4463.671560442     3         C3        3234240      2534240      0      -
      4463.674801662     3         C3        1356676       656676      0      -
      4463.755909983     3         C3        2217373      1517373      0      -
      4463.758134906     3         C3        3410299      2710299      0      -
      4463.761552165     3         C3        3871888      3171888      0      -
      4463.765438403     3         C3        1514835       814835      0      -
      4463.946509305     3         C3        1615525       915525      0      -
      4463.948133219     3         C3        2095564      1395564      0      -
      4463.950370302     3         C3        1088387       388387      0      -
      4463.951464419     3         C3        1007307       307307      0      -
      4463.952610885     3         C3        2182743      1482743      0      -
      4463.954800648     3         C2         347609       311609      0      -
      4464.034545754     3         C2          68919        32919      0      -
      4464.034751903     3         C1          33720        31720      0      -
      4464.034789143     3         C3        3586128      2886128      0      -
      4464.038389491     3         C3        3070411      2370411      0      -
      4464.041476822     3         C3        2776971      2076971      0      -
      4464.123805859     3         C3         984777       284777      0      -
      4464.124800186     3         C2         213719       177719      0      -
      4464.203771203     3         C3        1019137       319137      0      -
      4464.204797910     3         C3        1936314      1236314      0      -
      4464.482152125     3         C2         794057       758057      1      1
      4464.483084042     3         C3        1879134      1179134      0      -
      4464.484970196     3         C3         925107       225107      0      -
      4464.486037732     3         C3        2028234      1328234      0      -
      4464.725382998     3         C3        2741412      2041412      0      -
      4464.728131390     3         C3        2082453      1382453      0      -
      4464.810010138     3         C3        1445156       745156      0      -
      4464.811459844     3         C3        3968977      3268977      0      -
      4464.815775150     3         C3        2588922      1888922      0      -
      4464.818378952     3         C2         543628       507628      0      -
      4464.918937811     3         C3        1111926       411926      0      -
      4464.920185427     3         C3        1269846       569846      0      -
      4464.921460173     3         C3        1839644      1139644      0      -
      4465.003480581     3         C3        1307816       607816      0      -
      4465.004797187     3         C3        3573738      2873738      0      -
      4465.008385145     3         C3        1114287       414287      0      -
      4465.568301738     3         C2         572868       536868      0      -
      4465.569013036     3         C3        2396362      1696362      0      -
      4465.750083908     3         C3         832017       132017      0      -
      4465.751053795     3         C2         399118       363118      0      -
      4465.751458073     3         C3        4004067      3304067      0      -
      4465.755476360     3         C3        1325636       625636      0      -
      4465.952372222     3         C3        2407802      1707802      0      -
      4465.954787634     3         C3         883707       183707      0      -
      4465.955695401     3         C3         255399      -444601      1      0
      4465.955961600     3         C3        2151544      1451544      0      -
      4465.958116774     3         C3         869097       169097      0      -
      4466.038514607     3         C2         648168       612168      0      -
      4466.058804012     3         C3        2649672      1949672      0      -
      4466.061461334     3         C3         967727       267727      0      -
      4466.062602220     3         C3        2185203      1485203      0      -
      4466.064794343     3         C3         881127       181127      0      -
