          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      1723.131541535     3         C3         904354       204354      0      -
      1723.132460409     3         C3        1239006       539006      0      -
      1723.133714215     3         C3        1247826       547826      0      -
      1723.134966981     3         C3        1066445       366445      0      -
      1723.136047996     3         C3        2162280      1462280      0      -
      1723.138215676     3         C3        1161795       461795      0      -
      1723.139392271     3         C3         958655       258655      0      -
      1723.140366436     3         C3        5985868      5285868      0      -
      1723.146394734     3         C3        5948098      5248098      0      -
      1723.152388422     3         C3         936955       236955      0      -
      1723.153340087     3         C3        1538977       838977      0      -
      1723.154887414     3         C2         939084       903084      1      1
      1723.155841888     3         C3        2368281      1668281      0      -
      1723.158214509     3         C3        1758139      1058139      0      -
      1723.159988188     3         C3        5321285      4621285      0      -
      1723.165361623     3         C3        2850503      2150503      0      -
      1723.168220136     3         C2         158221       122221      0      -
      1723.168410107     3         C3        5552536      4852536      0      -
      1723.173985403     3         C3         891584       191584      0      -
      1723.174881937     3         C3        1086956       386956      0      -
      1723.175983613     3         C3        2221350      1521350      0      -
      1723.178210443     3         C2         814924       778924      1      1
      1723.179040577     3         C3        2504492      1804492      0      -
      1723.181552009     3         C2         533142       497142      0      -
      1723.182106121     3         C3        2942614      2242614      0      -
      1723.185055875     3         C3        1119535       419535      0      -
      1723.186190050     3         C3        1262656       562656      0      -
      1723.187467276     3         C3         742714        42714      0      -
      1723.188214950     3         C3        3133815      2433815      0      -
      1723.191370165     3         C2         175710       139710      0      -
      1723.191553245     3         C3        1178166       478166      0      -
      1723.192746021     3         C3        2087000      1387000      0      -
      1723.194844471     3         C3        5826687      5126687      0      -
      1723.200687848     3         C3        5446236      4746236      0      -
      1723.206160174     3         C3        4949583      4249583      0      -
      1723.211121467     3         C2         259581       223581      0      -
      1723.211387548     3         C2         150181       114181      0      -
      1723.211540519     3         C2         784944       748944      1      1
      1723.212332113     3         C3        1588817       888817      0      -
      1723.213931190     3         C3        4750602      4050602      0      -
      1723.218693312     3         C3        5099474      4399474      0      -
      1723.223803186     3         C3        1068095       368095      0      -
      1723.224873961     3         C3        2473272      1773272      0      -
      1723.227353663     3         C2         851164       815164      1      1
      1723.228210527     3         C3        3327326      2627326      0      -
      1723.231541473     3         C2         168760       132760      0      -
      1723.231721233     3         C3        4887513      4187513      0      -
      1723.236619086     3         C2         444772       408772      0      -
      1723.237072259     3         C2         555092       519092      0      -
      1723.237637141     3         C3        5258665      4558665      0      -
      1723.242902966     3         C2         284491       248491      0      -
      1723.243193437     3         C3        1397997       697997      0      -
      1723.244597554     3         C2         274151       238151      0      -
      1723.244882005     3         C2         138231       102231      0      -
      1723.245029866     3         C3        5109444      4409444      0      -
      1723.250146440     3         C3        1391466       691466      0      -
      1723.251540676     3         C2         637393       601393      0      -
      1723.252187399     3         C3        1011095       311095      0      -
      1723.253205004     3         C3         940354       240354      0      -
      1723.254151508     3         C3         719624        19624      0      -
      1723.254873672     3         C3        3262255      2562255      0      -
      1723.258146037     3         C3        5857058      5157058      0      -
      1723.264010335     3         C3         860964       160964      0      -
      1723.264873829     3         C3        2214510      1514510      0      -
      1723.267098389     3         C3        5457436      4757436      0      -
      1723.272571405     3         C3        2305940      1605940      0      -
      1723.274881555     3         C2         755424       719424      1      1
      1723.275657749     3         C3        2554412      1854412      0      -
      1723.278219621     3         C3         926884       226884      0      -
      1723.279161216     3         C3        2377201      1677201      0      -
      1723.281541987     3         C3        1741648      1041648      0      -
