          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2836.950576273     3         C6         823972       623972      0      -
      2836.951454084     3         C6        1056668       856668      1      1
      2836.952591050     3         C8        1336403       536403      0      -
      2836.953945503     3         C8        2621298      1821298      0      -
      2836.956579196     3         C8          54217      -745783      1      0
      2836.956641647     3         C8          18287      -781713      1      0
      2836.956864416     3         C6         417207       217207      0      -
      2836.957325022     3         C8        3347430      2547430      0      -
      2836.960682920     3         C8        1965714      1165714      0      -
      2836.962704049     3         C6         385686       185686      0      -
      2836.963126382     3         C6         774657       574657      0      -
      2836.963927902     3         C8        3301650      2501650      0      -
      2836.967346848     3         C8        3232174      2432174      0      -
      2836.970620016     3         C8        1855281      1055281      0      -
      2836.972702348     3         C8        1126139       326139      0      -
      2836.973838255     3         C8          48773      -751227      1      0
      2836.973890993     3         C8           9361      -790639      1      0
      2836.973921891     3         C6         971837       771837      1      1
      2836.974965378     3         C8        1544792       744792      0      -
      2836.976551369     3         C6         675154       475154      0      -
      2836.977234032     3         C8        2952365      2152365      0      -
      2836.980402094     3         C3         158910        58910      0      -
      2836.980572614     3         C8        2490168      1690168      0      -
      2836.983161243     3         C6         761325       561325      0      -
      2836.983939898     3         C6         309315       109315      0      -
      2836.984331997     3         C8        2893368      2093368      0      -
      2836.987441654     3         C8        2475528      1675528      0      -
      2836.990051772     3         C6         518390       318390      0      -
      2836.990610325     3         C8        2874897      2074897      0      -
      2836.993489432     3         C8           5065      -794935      1      0
      2836.993547422     3         C6         262486        62486      0      -
      2836.993813571     3         C6          84408      -115592      1      0
      2836.993913269     3         C8        2724683      1924683      0      -
      2836.996704945     3         C6         525507       325507      0      -
      2836.997243504     3         C6        1365598      1165598      1      1
      2836.998654134     3         C8        1909758      1109758      0      -
      2837.000573050     3         C6         267574        67574      0      -
      2837.000935111     3         C8        2978967      2178967      0      -
      2837.003957504     3         C8        2061887      1261887      0      -
      2837.006298247     3         C8         943414       143414      0      -
      2837.007276948     3         C6         519641       319641      0      -
      2837.007996235     3         C8        2620239      1820239      0      -
      2837.010646618     3         C6         733236       533236      0      -
      2837.011426735     3        C1E         113136        93136      1      1
      2837.011566940     3         C8        2337714      1537714      0      -
      2837.013922553     3         C8        2139541      1339541      0      -
      2837.016161627     3         C8        1068528       268528      0      -
      2837.017238388     3         C6         966800       766800      1      1
      2837.018302278     3         C6         220723        20723      0      -
      2837.018528247     3         C6          46955      -153045      1      0
      2837.018578295     3         C6          26234      -173766      1      0
      2837.018628799     3         C8        1748636       948636      0      -
      2837.020613027     3         C8        1473656       673656      0      -
      2837.022356318     3         C8        1580986       780986      0      -
      2837.023962767     3         C8        3292568      2492568      0      -
      2837.027307229     3         C6         746440       546440      0      -
      2837.028153720     3         C8        2160695      1360695      0      -
      2837.030394879     3         C3         164736        64736      0      -
      2837.030569008     3         C8        1582841       782841      0      -
      2837.032195157     3         C8        1699663       899663      0      -
      2837.033903051     3         C6         488803       288803      0      -
      2837.034433533     3         C8        2816724      2016724      0      -
      2837.037306580     3         C8        2897484      2097484      0      -
      2837.040414107     3         C3          63984       -36016      1      0
      2837.040486932     3         C3          56150       -43850      1      0
      2837.040553356     3         C3           7924       -92076      1      0
      2837.040596974     3         C8        3332764      2532764      0      -
      2837.043941634     3         C3         364482       264482      1      1
      2837.044371385     3         C8        2860109      2060109      0      -
      2837.047244570     3         C6         899704       699704      1      1
      2837.048337268     3         C8        2227533      1427533      0      -
      2837.050576279     3         C8        2029065      1229065      0      -
      2837.052610158     3         C8          30504      -769496      1      0
      2837.052696978     3         C8        1252044       452044      0      -
      2837.053993759     3         C6        1120518       920518      1      1
      2837.055350035     3         C8        1996219      1196219      0      -
      2837.057418637     3         C6         499654       299654      0      -
      2837.058086585     3         C8        2619846      1819846      0      -
      2837.060716251     3         C8        1587139       787139      0      -
      2837.062381360     3        C1E          43608        23608      0      -
      2837.062443488     3         C8        1238464       438464      0      -
      2837.063718436     3         C3          52779       -47221      1      0
      2837.063775581     3         C3          66208       -33792      1      0
      2837.063845085     3         C3          52243       -47757      1      0
      2837.063915112     3         C8        1893478      1093478      0      -
      2837.065864393     3         C6        1461342      1261342      1      1
      2837.067391910     3         C8        3194952      2394952      0      -
      2837.070625027     3         C6         648592       448592      0      -
      2837.071451466     3         C8        2314145      1514145      0      -
      2837.073919601     3         C8        3560066      2760066      0      -
      2837.077512461     3         C8        1768167       968167      0      -
      2837.079354849     3         C8        1295164       495164      0      -
      2837.080678308     3         C8        2303866      1503866      0      -
      2837.083065768     3         C8        1090578       290578      0      -
      2837.084174593     3         C8        1504125       704125      0      -
      2837.085731257     3         C8        1557533       757533      0      -
      2837.087303835     3         C6         946908       746908      1      1
      2837.088300012     3         C8        2570547      1770547      0      -
      2837.090906191     3         C8        1900102      1100102      0      -
      2837.092954231     3         C8        1232437       432437      0      -
      2837.094227634     3         C8        1388977       588977      0      -
      2837.095714145     3         C8        1678764       878764      0      -
      2837.097415243     3         C8        2573751      1773751      0      -
      2837.100122919     3         C6         374225       174225      0      -
      2837.100599039     3         C8        2952326      2152326      0      -
      2837.103665562     3         C6         322560       122560      0      -
      2837.104012819     3         C8        1386237       586237      0      -
      2837.105598082     3         C6         991272       791272      1      1
      2837.106689495     3         C6         611933       411933      0      -
      2837.107407846     3         C8        2720168      1920168      0      -
      2837.110239638     3         C6         387011       187011      0      -
      2837.110669217     3         C8        2738369      1938369      0      -
      2837.113517462     3         C6         455689       255689      0      -
      2837.113997386     3         C8        3135202      2335202      0      -
      2837.117260853     3         C8        3610345      2810345      0      -
      2837.120904284     3         C6         971674       771674      1      1
      2837.122003611     3         C8        2233469      1433469      0      -
      2837.124264320     3         C8        3208044      2408044      0      -
      2837.127596664     3         C8        3229051      2429051      0      -
      2837.130975527     3         C8        2239088      1439088      0      -
      2837.133330706     3         C6         639441       439441      0      -
      2837.134011194     3         C8        2500732      1700732      0      -
      2837.136627093     3         C6         674342       474342      0      -
      2837.137345188     3         C8        3570538      2770538      0      -
      2837.140950009     3         C6         620258       420258      0      -
      2837.141707040     3         C8        2363347      1563347      0      -
      2837.144101672     3         C8        3140651      2340651      0      -
      2837.147364006     3         C8        3297606      2497606      0      -
      2837.150689227     3         C8        1634481       834481      0      -
      2837.152439087     3         C8        1240278       440278      0      -
      2837.153761005     3         C3          57373       -42627      1      0
      2837.153843838     3         C3          49811       -50189      1      0
      2837.153915523     3         C8        3631486      2831486      0      -
      2837.157620022     3         C8        2380205      1580205      0      -
      2837.160133008     3         C6         433597       233597      0      -
      2837.160590597     3         C8        3353602      2553602      0      -
      2837.164055970     3         C6         526884       326884      0      -
      2837.164644138     3         C8        2589987      1789987      0      -
      2837.167261205     3         C8        1805757      1005757      0      -
      2837.169161998     3         C8        1469005       669005      0      -
      2837.170665803     3         C8        3297851      2497851      0      -
      2837.173985796     3         C8        1191234       391234      0      -
      2837.175310953     3         C8        2082205      1282205      0      -
      2837.177419812     3         C6         324038       124038      0      -
      2837.177840424     3         C8        2727245      1927245      0      -
      2837.180596184     3         C8        1355842       555842      0      -
      2837.182182170     3         C8        1720691       920691      0      -
      2837.183924227     3         C3         136265        36265      0      -
      2837.184150422     3         C8        1311377       511377      0      -
      2837.185568475     3         C8        1663953       863953      0      -
      2837.187255053     3         C8        2649456      1849456      0      -
      2837.190295020     3         C6         271490        71490      0      -
      2837.190593612     3         C8        3370075      2570075      0      -
      2837.194004647     3         C8        1253196       453196      0      -
      2837.195354069     3         C8        1882962      1082962      0      -
      2837.197269021     3         C8        1294088       494088      0      -
      2837.198795135     3         C6         574258       374258      0      -
      2837.199496202     3         C6         725776       525776      0      -
      2837.200292333     3         C6         272644        72644      0      -
      2837.200586539     3         C8        3312495      2512495      0      -
      2837.203920629     3         C6         297291        97291      0      -
      2837.204297653     3         C8        2937798      2137798      0      -
      2837.207286060     3         C8        2363792      1563792      0      -
      2837.209881051     3         C6         692379       492379      0      -
      2837.210613750     3         C6        1030702       830702      1      1
      2837.211756428     3         C8        2172976      1372976      0      -
      2837.213955057     3         C8        3321823      2521823      0      -
      2837.217308001     3         C6         422519       222519      0      -
      2837.217841333     3         C6         668937       468937      0      -
      2837.218598970     3         C8        1968979      1168979      0      -
      2837.220598085     3         C8        3182578      2382578      0      -
      2837.224124458     3         C8        2343066      1543066      0      -
      2837.226689927     3         C6         474225       274225      0      -
      2837.227455407     3         C8        1708920       908920      0      -
      2837.229273885     3         C8        1364265       564265      0      -
      2837.230661857     3         C8        1418523       618523      0      -
      2837.232202975     3         C8        1865622      1065622      0      -
      2837.234097054     3         C8        2883288      2083288      0      -
      2837.237116792     3         C3         111749        11749      0      -
      2837.237251346     3         C8        3334778      2534778      0      -
      2837.240640913     3         C8        1707080       907080      0      -
      2837.242528157     3         C6         857049       657049      0      -
      2837.243518084     3         C6         423692       223692      0      -
      2837.243989962     3         C8        2752989      1952989      0      -
      2837.246831823     3         C6         495708       295708      0      -
      2837.247347029     3         C8        3296283      2496283      0      -
      2837.250667677     3        C1E          88564        68564      0      -
      2837.250851338     3         C8        2111516      1311516      0      -
      2837.253062335     3         C8         720595       -79405      1      0
      2837.253795800     3         C8         115787      -684213      1      0
      2837.253985572     3         C8        3316364      2516364      0      -
      2837.257363561     3         C8        1026090       226090      0      -
      2837.258581799     3         C8        1737360       937360      0      -
      2837.260419617     3         C3          56889       -43111      1      0
      2837.260500529     3         C3          52546       -47454      1      0
      2837.260628470     3         C3         326139       226139      1      1
      2837.261017184     3         C8        2942197      2142197      0      -
      2837.263998912     3         C8        1385521       585521      0      -
      2837.265495719     3         C8        1901050      1101050      0      -
      2837.267443271     3         C8        1426873       626873      0      -
      2837.268983259     3         C8        1675099       875099      0      -
      2837.270677262     3         C8        3317303      2517303      0      -
      2837.274039854     3         C6         715131       515131      0      -
      2837.274893916     3        C10        5738624       738624      0      -
      2837.280745498     3         C8        3244383      2444383      0      -
      2837.284027490     3         C8        2373357      1573357      0      -
      2837.286513857     3         C6         350472       150472      0      -
      2837.286959246     3         C6         350575       150575      0      -
      2837.287361934     3         C8        3367707      2567707      0      -
