          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2089.437005476     6         C2         719103       683103      1      1
      2089.437740369     6         C2          22030       -13970      1      0
      2089.437772859     6         C2         411662       375662      0      -
      2089.438186981     6         C2         607933       571933      0      -
      2089.438801164     6         C2         643193       607193      0      -
      2089.439462657     6         C2         341962       305962      0      -
      2089.439819469     6         C2         166341       130341      0      -
      2089.439992170     6         C2         555322       519322      0      -
      2089.440558292     6         C2          35680         -320      1      0
      2089.440602912     6         C2         557773       521773      0      -
      2089.441166585     6         C2         351742       315742      0      -
      2089.441522267     6         C3        3329455      2629455      0      -
      2089.444862412     6         C3        3322706      2622706      0      -
      2089.448188538     6         C2         462252       426252      0      -
      2089.448671690     6         C2          22220       -13780      1      0
      2089.448707620     6         C2         142301       106301      0      -
      2089.448858501     6         C3        2355631      1655631      0      -
      2089.451228102     6         C2          35000        -1000      1      0
      2089.451274772     6         C2         244282       208282      0      -
      2089.451525394     6         C2           8860       -27140      1      0
      2089.451545034     6         C2         219901       183901      0      -
      2089.451775405     6         C2         584233       548233      0      -
      2089.452365468     6         C3        2487081      1787081      0      -
      2089.454855929     6         C3         658243       -41757      1      0
      2089.455533232     6         C3         413082      -286918      1      0
      2089.455961794     6         C2         997495       961495      1      1
      2089.456966079     6         C3        1220036       520036      0      -
      2089.458190045     6         C2         868564       832564      1      1
      2089.459071189     6         C3          21750      -678250      1      0
      2089.459100659     6         C3        2418631      1718631      0      -
      2089.461523260     6         C2         357882       321882      0      -
      2089.461896582     6         C2          32610        -3390      1      0
      2089.461942762     6         C2         332032       296032      0      -
      2089.462281044     6         C3        2572132      1872132      0      -
      2089.464859226     6         C3        3010234      2310234      0      -
      2089.467878150     6         C2         308552       272552      0      -
      2089.468190662     6         C3        1793938      1093938      0      -
      2089.469996450     6         C2          22400       -13600      1      0
      2089.470029200     6         C2         743584       707584      1      1
      2089.470788854     6         C3          74940      -625060      1      0
      2089.470872984     6         C2         647093       611093      0      -
      2089.471523947     6         C2        1024005       988005      1      1
      2089.472558502     6         C2          26010        -9990      1      0
      2089.472604522     6         C2         349472       313472      0      -
      2089.472968884     6         C1          11240         9240      0      -
      2089.472987164     6         C3        1866219      1166219      0      -
      2089.474856693     6         C3        3330265      2630265      0      -
      2089.478192458     6         C2         232132       196132      0      -
      2089.478433340     6         C3        1959339      1259339      0      -
      2089.480395769     6         C3        1124845       424845      0      -
      2089.481523584     6         C3        1690828       990828      0      -
      2089.483217302     6         C2         801894       765894      1      1
      2089.484028766     6         C3         825004       125004      0      -
      2089.484857580     6         C3        2461771      1761771      0      -
      2089.487334391     6         C3         852704       152704      0      -
      2089.488189935     6         C3        1465697       765697      0      -
      2089.489673612     6         C1          49630        47630      1      1
      2089.489730092     6         C3         281692      -418308      1      0
      2089.490027234     6         C2        1291466      1255466      1      1
      2089.491321380     6         C2         199671       163671      0      -
      2089.491526541     6         C3        2483421      1783421      0      -
      2089.494019863     6         C3         834693       134693      0      -
      2089.494857586     6         C2         863094       827094      1      1
      2089.495727010     6         C3        2460902      1760902      0      -
      2089.498192592     6         C3        2452262      1752262      0      -
      2089.500653424     6         C3         867984       167984      0      -
      2089.501523858     6         C3        3331275      2631275      0      -
      2089.504861323     6         C2         868744       832744      1      1
      2089.505748357     6         C2          49301        13301      0      -
      2089.505805298     6         C3        5417625      4717625      0      -
      2089.511232983     6         C2         289161       253161      0      -
      2089.511526464     6         C3        3292816      2592816      0      -
      2089.514829550     6         C3        5744607      5044607      0      -
      2089.520584547     6         C3         938174       238174      0      -
      2089.521525851     6         C3        1282066       582066      0      -
      2089.522824797     6         C3        1285066       585066      0      -
      2089.524116143     6         C3         740084        40084      0      -
      2089.524858597     6         C3        2008919      1308919      0      -
      2089.526873776     6         C3        1315986       615986      0      -
      2089.528192802     6         C3        2690513      1990513      0      -
      2089.530893215     6         C3        6023638      5323638      0      -
      2089.536927873     6         C3        2951844      2251844      0      -
      2089.539907007     6         C3        1616508       916508      0      -
      2089.541527415     6         C3         948474       248474      0      -
      2089.542483059     6         C3        4807053      4107053      0      -
      2089.547300052     6         C2         541352       505352      0      -
      2089.547849474     6         C2         341372       305372      0      -
      2089.548194716     6         C3        3329596      2629596      0      -
      2089.551535552     6         C3        2965574      2265574      0      -
      2089.554509636     6         C2         348071       312071      0      -
      2089.554862497     6         C3        1087755       387755      0      -
      2089.555967582     6         C3        2223681      1523681      0      -
      2089.558195403     6         C2         142801       106801      0      -
