          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
     15137.889656274     0        C10        3703306     -1296694      1      0
     15137.893484039     0         C8        2615946      1815946      0      -
     15137.896159549     0         C8        3256411      2456411      0      -
     15137.896208975     2        C10        9877700      4877700      0      -
     15137.899471574     0         C8        3279876      2479876      0      -
     15137.902814254     0         C8        3272270      2472270      0      -
     15137.906153024     0         C8        3263505      2463505      0      -
     15137.906197357     2        C10      131982823    126982823      0      -
     15137.909487699     0         C8        3282450      2482450      0      -
     15137.912805862     0         C8        2230625      1430625      0      -
     15137.915136274     0         C6         684763       484763      0      -
     15137.915872410     0         C8        3564822      2764822      0      -
     15137.919477334     0        C10       21024193     16024193      0      -
     15137.940636967     0        C10       25370493     20370493      0      -
     15137.966119255     0        C10       25378644     20378644      0      -
     15137.991614037     0        C10        2578012     -2421988      1      0
     15137.994294065     0        C10       22675704     17675704      0      -
     15138.017099362     0        C10       21417333     16417333      0      -
     15138.038531267     2         C6         269987        69987      0      -
     15138.038663495     0         C8          11564      -788436      1      0
     15138.038856074     0         C8         183801      -616199      1      0
     15138.039031774     2        C1E          46806        26806      0      -
     15138.039118112     2         C8         322537      -477463      1      0
     15138.039173672     0         C8          11212      -788788      1      0
     15138.039200204     1        C10        3272986     -1727014      1      0
     15138.039311237     0         C8          10837      -789163      1      0
     15138.039497329     0         C8         121006      -678994      1      0
     15138.039510154     2         C8         200518      -599482      1      0
     15138.039768749     2         C8         317755      -482245      1      0
     15138.039775254     0         C8          11830      -788170      1      0
     15138.039954919     0         C8          10761      -789239      1      0
     15138.040127882     2         C8         329022      -470978      1      0
     15138.040147125     0        C10          10954     -4989046      1      0
     15138.040324774     0        C10          10761     -4989239      1      0
     15138.040499365     2         C8         148235      -651765      1      0
     15138.040520289     0        C10          10910     -4989090      1      0
     15138.040699899     0        C10         139786     -4860214      1      0
     15138.040748450     2         C8         201082      -598918      1      0
     15138.041009815     2         C8         317817      -482183      1      0
     15138.041012125     0        C10          15652     -4984348      1      0
     15138.041195430     0        C10          10862     -4989138      1      0
     15138.041367269     2         C8         329106      -470894      1      0
     15138.041386954     0        C10          11031     -4988969      1      0
     15138.041564269     0        C10          10821     -4989179      1      0
     15138.041737262     2         C6         149522       -50478      1      0
     15138.041759634     0        C10          10903     -4989097      1      0
     15138.041939387     0        C10          86720     -4913280      1      0
     15138.041988850     2         C6         136227       -63773      1      0
     15138.042161115     2         C6         253062        53062      0      -
     15138.042462639     2         C8         200652      -599348      1      0
     15138.042495690     1        C10       76839599     71839599      0      -
     15138.042703033     2         C8         100684      -699316      1      0
     15138.042889656     0         C1         511627       509627      1      1
     15138.043395676     2         C6         216497        16497      0      -
     15138.043527791     0         C1           4653         2653      0      -
     15138.043659239     0         C1         106535       104535      1      1
     15138.043754107     2         C6         205219         5219      0      -
     15138.043882765     0         C1           4540         2540      0      -
     15138.044008177     0         C1        1737332      1735332      1      1
     15138.044313315     2         C6        1436875      1236875      1      1
     15138.045798165     0        C10       22460629     17460629      0      -
     15138.045823485     2         C8        3595251      2795251      0      -
     15138.049482267     2         C8        3274665      2474665      0      -
     15138.052800232     2         C8        3302497      2502497      0      -
     15138.056165749     2         C8        3252135      2452135      0      -
     15138.059496290     2        C10       39728577     34728577      0      -
     15138.068380576     0        C10       25381239     20381239      0      -
     15138.093873440     0        C10        4294773      -705227      1      0
     15138.098276339     0         C6         893129       693129      1      1
     15138.099228527     0         C8        3522525      2722525      0      -
     15138.099269392     2        C10       10165052      5165052      0      -
     15138.102785504     0         C8        3318650      2518650      0      -
     15138.106144982     0         C8        3289456      2489456      0      -
     15138.109480951     0         C8        3284638      2484638      0      -
     15138.109517463     2        C10       69902411     64902411      0      -
     15138.112813315     0         C8        3273766      2473766      0      -
     15138.116138284     0         C8        3090423      2290423      0      -
     15138.119356544     0        C10       25377813     20377813      0      -
     15138.119358454     1        C10      183131626    178131626      0      -
     15138.144845611     0        C10       25318186     20318186      0      -
     15138.170284039     0        C10       25336770     20336770      0      -
     15138.179534017     2        C10       65169122     60169122      0      -
     15138.195740612     0        C10        3276582     -1723418      1      0
     15138.199117451     0        C10       21948202     16948202      0      -
     15138.221192534     0        C10       23991538     18991538      0      -
     15138.232855190     3        C10      274807420    269807420      0      -
     15138.245187869     2         C6         270255        70255      0      -
     15138.245324487     0         C8          10451      -789549      1      0
     15138.245510618     0         C6         120135       -79865      1      0
     15138.245619982     2        C1E         122796       102796      1      1
     15138.245757482     0         C6          11708      -188292      1      0
     15138.245808232     2         C8          44455      -755545      1      0
     15138.245905094     0         C6         256448        56448      0      -
     15138.246097607     2         C8          63660      -736340      1      0
     15138.246167585     2         C8        3265087      2465087      0      -
     15138.246185425     0         C6          42462      -157538      1      0
     15138.246313990     0        C10       25385589     20385589      0      -
     15138.249469935     2         C8        3265732      2465732      0      -
     15138.252778437     2         C8        3321447      2521447      0      -
     15138.256180986     2         C8        3254534      2454534      0      -
     15138.259485440     2         C8        3279898      2479898      0      -
     15138.262796579     2         C8        3306931      2506931      0      -
     15138.266179077     2         C8        3244530      2444530      0      -
     15138.269472615     2        C10       14560392      9560392      0      -
     15138.271798944     0        C10       25362901     20362901      0      -
     15138.284156017     2         C8        1911367      1111367      0      -
     15138.286115732     2         C8        3318295      2518295      0      -
     15138.289476369     2        C10       13028045      8028045      0      -
     15138.297299670     0        C10        5039550        39550      0      -
     15138.302519819     0         C8        3523762      2723762      0      -
     15138.302521475     1        C10       96667412     91667412      0      -
     15138.302546789     2        C10       10223118      5223118      0      -
     15138.306106288     0         C8        3346094      2546094      0      -
     15138.309497334     0         C8        3272560      2472560      0      -
     15138.312804889     0         C8        3297061      2497061      0      -
     15138.312865985     2        C10      133621562    128621562      0      -
     15138.316160589     0        C10        6465435      1465435      0      -
     15138.322737482     0        C10       25361285     20361285      0      -
     15138.348239209     0        C10       25366240     20366240      0      -
     15138.373716377     0        C10       19054718     14054718      0      -
     15138.392861579     0         C8        3238548      2438548      0      -
     15138.396135264     0         C8        2960505      2160505      0      -
     15138.399214027     0        C10        3807455     -1192545      1      0
     15138.399214634     1        C10       47418540     42418540      0      -
     15138.403105277     0        C10       21486148     16486148      0      -
     15138.424703250     0        C10       22013590     17013590      0      -
     15138.446625919     2         C8        2810498      2010498      0      -
     15138.446709620     1        C10         120264     -4879736      1      0
     15138.446781615     0         C8        2654779      1854779      0      -
     15138.446891634     1        C10       12796890      7796890      0      -
     15138.449490519     0        C1E         231508       211508      1      1
     15138.449519445     2         C8        3209525      2409525      0      -
     15138.449791385     0         C8        2937550      2137550      0      -
     15138.452770580     2         C8        3329622      2529622      0      -
     15138.452811790     0        C10        6624179      1624179      0      -
     15138.456145414     2         C8        3290640      2490640      0      -
     15138.459513945     2         C8          14888      -785112      1      0
     15138.459548607     0        C10          65137     -4934863      1      0
     15138.459641722     2         C8        2767841      1967841      0      -
     15138.459747262     1        C10        2704074     -2295926      1      0
     15138.462429581     2         C8        3718556      2918556      0      -
     15138.462431376     0        C10        7000734      2000734      0      -
     15138.462478819     1        C10        7054115      2054115      0      -
     15138.466194366     2         C8        3237879      2437879      0      -
     15138.469478532     2         C8         137992      -662008      1      0
     15138.469500390     0         C8        3303934      2503934      0      -
     15138.469590913     1        C10       38071687     33071687      0      -
     15138.469745894     2         C8        3058537      2258537      0      -
     15138.472845200     0         C8        2358650      1558650      0      -
     15138.472868362     2         C8        3138087      2338087      0      -
     15138.475281974     0        C10       25397496     20397496      0      -
     15138.476052194     2         C8        3405517      2605517      0      -
     15138.479504973     2         C8        3274825      2474825      0      -
     15138.482847253     2         C8        3225525      2425525      0      -
     15138.486156029     2        C10       21506436     16506436      0      -
     15138.500773069     0        C10        7182475      2182475      0      -
     15138.507868225     3        C10         940571     -4059429      1      0
     15138.507979190     1         C8        1101970       301970      0      -
     15138.508073631     2         C8        1051351       251351      0      -
     15138.508864618     0        C10         260375     -4739625      1      0
     15138.509149621     1         C8        3264502      2464502      0      -
     15138.509151163     0        C10          11655     -4988345      1      0
     15138.509185838     0        C10         327485     -4672515      1      0
     15138.509186142     2         C8         269965      -530035      1      0
